page_number,sentence_chunk,chunk_char_count,chunk_word_count,chunk_token_count,embedding
-40,Search Want to create or adapt books like this?Learn more about how Pressbooks supports open publishing practices. Book Title: Human Nutrition:,143,21,35.75,"[ 5.70594370e-02  6.47962913e-02  1.00421673e-03 -2.84438692e-02
  1.38292955e-02  1.98689587e-02  2.38537434e-02  2.29626298e-02
  4.57806662e-02 -4.16962150e-03  5.62419817e-02  1.17501551e-02
 -2.61275494e-03  6.82828948e-02  5.03176861e-02 -2.82794200e-02
  5.86909018e-02  5.67723699e-02 -3.43857007e-03  1.03019178e-02
 -2.72438303e-02  2.99458988e-02  4.70314100e-02  6.32852316e-04
  3.60352993e-02  1.25080990e-02  2.23797630e-03  2.80223023e-02
 -7.28136394e-04 -6.89874738e-02 -1.44766988e-02  2.67179515e-02
  1.58594805e-03 -3.60774063e-02  1.97216627e-06  2.12545078e-02
 -5.11266775e-02  3.25483792e-02 -4.81957160e-02  4.51819636e-02
  8.50805566e-02 -1.76573414e-02 -1.68410577e-02 -2.41734497e-02
  3.15043628e-02  6.43491652e-03  2.73141414e-02  5.85939325e-02
 -3.25515009e-02 -2.20667124e-02  8.24246183e-03 -4.61345725e-02
  1.19918911e-02  6.41595758e-03 -3.18549830e-03  4.53612879e-02
 -5.87699702e-03  3.10933758e-02  8.96992534e-02  4.49796533e-03
 -8.30600411e-03  5.61339445e-02 -1.26876989e-02  1.55977877e-02
 -2.00640615e-02  5.87384962e-02  1.41633637e-02 -1.15657642e-01
  2.01510359e-02  4.30928022e-02  7.50107989e-02 -2.79952008e-02
  1.11057460e-02  5.84750110e-03 -6.21598214e-03  1.44455880e-02
  6.95544854e-03  1.34140102e-03 -3.34375054e-02 -1.30975349e-02
 -4.18706946e-02 -5.89375431e-03  5.50300069e-03  1.02967257e-02
  3.59808132e-02  3.25484690e-03  1.05620467e-03  4.83821891e-03
  1.46744661e-02 -5.67120612e-02  1.72215886e-03  2.23155729e-02
  1.58778392e-02  1.42434668e-02  6.61284253e-02 -4.26685102e-02
 -1.30123310e-02 -3.28422971e-02  3.10624950e-02 -3.33377160e-02
 -1.79259572e-02  5.25783701e-03 -6.17984682e-02 -1.43156940e-04
  8.21866542e-02 -5.07990159e-02  9.62879416e-03  3.82140130e-02
 -7.54014254e-02  9.70982760e-02 -4.89833998e-03  1.00135962e-02
 -5.47610968e-02 -5.17433835e-03 -2.36357469e-02 -4.35808823e-02
 -3.04295793e-02 -3.74062024e-02  7.52872368e-03 -1.06152995e-02
  3.89495231e-02  9.59756970e-02 -2.82482672e-02 -6.46724505e-03
 -2.75317393e-02  1.44885145e-02 -2.91949511e-03 -1.57758612e-02
 -2.40771025e-02 -2.50323694e-02  1.14478925e-02 -3.81457508e-02
 -3.04096588e-03  3.10576316e-02  1.01601016e-02  2.50752140e-02
  2.66026054e-03 -6.58939686e-03 -5.99137731e-02 -2.92203929e-02
  1.43015012e-02 -2.46902602e-03 -9.19804797e-02  8.44061095e-03
  6.45668432e-02 -3.40441503e-02  5.15485965e-02 -1.67494100e-02
  4.44157012e-02  3.93276811e-02 -1.44875301e-02  2.67183464e-02
  7.05954507e-02 -7.35911401e-03  6.61142319e-02  5.58225997e-03
  3.92260365e-02 -1.39669012e-02  2.47324221e-02  1.62922405e-03
 -9.30160843e-03  5.66182137e-02 -2.60177776e-02 -4.05243540e-04
 -3.74334604e-02 -2.57977936e-02  5.55642322e-02  3.16731147e-02
  3.95260118e-02  7.29910731e-02 -4.32881601e-02  1.80079490e-02
 -2.96026040e-02  3.07152681e-02  7.32370019e-02  7.14903399e-02
  3.25210206e-02  5.45813404e-02  1.19851995e-02  6.42858371e-02
 -6.46101497e-03 -6.14086725e-02  7.47788581e-04 -9.39491484e-03
 -5.19664772e-02 -2.74099875e-02 -4.14561927e-02 -1.91116687e-02
  1.55758569e-02  4.04612208e-03  3.07875946e-02  9.16223601e-03
  5.06524704e-02 -5.27286250e-03  3.27878706e-02  5.51973376e-03
 -4.58988128e-04 -1.07529387e-02  2.55255797e-03 -2.01013833e-02
  4.00142707e-02  6.13746047e-02  2.05011256e-02  3.64084207e-02
  3.91851589e-02 -5.37126279e-03  7.85843432e-02 -1.22350538e-02
  1.91279333e-02  3.17836627e-02 -4.36309576e-02 -1.52876098e-02
 -3.06166261e-02 -2.73351036e-02 -1.29124923e-02 -2.55689565e-02
 -1.74094718e-02 -4.94677350e-02 -1.31397191e-02  5.01347370e-02
  2.39547528e-02  3.12882215e-02 -7.75039420e-02  2.67112907e-02
 -5.02200164e-02 -1.02140650e-03 -1.17000076e-03 -1.89231113e-02
  1.17702615e-02  4.27439772e-02  2.44898573e-02  5.00722080e-02
 -1.92142278e-02  8.68781377e-03 -1.37773901e-02  2.62828101e-03
  1.12783536e-01  6.96943700e-02 -2.37581525e-02 -4.96560298e-02
 -1.37061467e-02  3.65315611e-03  2.91911867e-02 -6.01809379e-03
 -4.35809866e-02  2.97879875e-02  2.45944988e-02 -1.34693719e-02
 -1.82590801e-02  5.14178425e-02  2.85063870e-02 -8.97824124e-04
  2.22531427e-02  2.21088436e-02 -5.97403385e-03 -6.47213310e-02
 -4.98988479e-02 -7.72165321e-03 -5.40889567e-03  5.77133596e-02
  1.42851649e-02  4.21104021e-03 -8.47211690e-04 -7.39224628e-03
 -8.89077710e-05 -2.73465700e-02  1.61137022e-02 -3.75379361e-02
  1.67351980e-02 -2.99558584e-02  5.06733637e-03 -5.06076068e-02
  1.06708771e-02  2.79994141e-02  4.35606390e-02 -4.32610838e-03
  1.07517478e-03 -4.46228720e-02 -2.04528961e-02 -5.62854931e-02
  2.39018109e-02  6.27932400e-02 -5.28681353e-02  2.94776503e-02
 -2.30974704e-03  3.01164435e-03  1.42312585e-03  3.81577946e-02
 -2.13081706e-02 -4.23224047e-02  3.05521023e-02  1.68325715e-02
  8.99772719e-03 -1.27608227e-02 -1.52150728e-02  1.61882807e-02
 -7.03147426e-02  2.09708065e-02  2.62034461e-02  7.80732883e-03
  2.08567865e-02 -1.79481125e-04 -2.22090874e-02  2.60379650e-02
  6.59021223e-03  1.76630896e-02  3.98640893e-03 -4.11108546e-02
  1.70522369e-02 -6.22258671e-02 -4.85104881e-03  3.05170231e-02
  1.32813752e-02 -1.14375940e-02 -2.23016944e-02 -1.93957016e-02
 -9.17954594e-02  1.80193316e-02  5.88207226e-03  3.64529453e-02
 -3.46473269e-02  3.47596849e-03  1.39971944e-02  3.50760622e-03
  4.25359011e-02 -5.17250113e-02 -1.23616960e-03  2.70743035e-02
 -3.21020707e-02  1.49612629e-03  1.14006400e-02  4.50049937e-02
  4.79844399e-02 -4.80990969e-02  4.37044650e-02  3.81177180e-02
 -1.52089531e-02 -1.56982522e-02 -4.38612178e-02 -3.87046821e-02
 -2.53597107e-02 -2.46536098e-02 -1.96105633e-02 -5.77066951e-02
 -2.40353346e-02 -1.70276302e-03  6.75272942e-02  4.67926590e-03
 -6.59704357e-02  2.34853216e-02  5.31018823e-02 -3.99773242e-03
  2.45197285e-02  2.44932104e-04  3.85005064e-02 -1.47197628e-02
  2.06494587e-05 -1.56397168e-02 -4.37927470e-02 -7.70361722e-02
 -2.10080985e-02  1.31013850e-02 -6.67532235e-02 -2.49484889e-02
  6.65337741e-02  4.72403802e-02  1.68800708e-02  2.78440993e-02
 -1.16245076e-02 -2.92756185e-02 -7.43185580e-02  8.76135565e-03
  7.08374986e-03  3.29714380e-02  3.95537354e-02 -6.31883144e-02
 -2.65382952e-03 -5.08986833e-03 -1.04266189e-01 -1.93667095e-02
  4.29748073e-02 -3.54903284e-03  5.61794005e-02 -1.02691967e-02
  2.72495449e-02 -6.22944646e-02  1.02592362e-02 -5.87994158e-02
  4.69426438e-02 -5.15429750e-02  6.04246603e-03 -6.98217284e-03
  4.22649607e-02  1.14427954e-02 -4.69174609e-02 -1.65842082e-02
 -5.94089516e-02  1.57349724e-02 -2.99475472e-02  2.26398762e-02
 -4.87774126e-02 -5.49689028e-03  1.97204202e-02  2.28356570e-03
 -1.60390642e-02  5.96643146e-03  6.36167899e-02  8.20375830e-02
 -4.16988973e-03  9.06376913e-03 -8.08498648e-04 -1.21332146e-02
 -3.74416187e-02 -8.08298681e-03 -8.45829258e-04 -1.73354317e-02
  1.34453457e-02 -4.51823808e-02  4.60964106e-02 -1.07108280e-02
 -6.98044780e-04  7.81880599e-03 -5.57561964e-03  4.44045477e-02
 -1.26706222e-02 -1.82280838e-02  1.70294866e-02  2.03213822e-02
 -2.42221318e-02 -3.66958901e-02  1.35206394e-02 -1.63773913e-02
 -1.35301603e-02 -9.64987278e-03 -4.71128561e-02  1.06561668e-02
  5.82759678e-02 -1.19252190e-01 -2.90021729e-02  1.17284777e-02
  1.50579717e-02 -3.55972238e-02  3.20491716e-02  5.20112142e-02
  1.70707863e-04  1.03546582e-01  4.05927896e-02  1.57084577e-02
  3.71872447e-03  2.65798811e-02 -5.06857224e-03 -4.66294959e-02
 -3.50805521e-02  7.18599707e-02 -4.90744319e-03 -1.90495281e-04
  3.75540294e-02 -3.27226073e-02  2.65389103e-02  7.10139750e-03
  1.30971344e-02  2.31889752e-03 -1.34935416e-03  1.43726142e-02
 -5.40414564e-02 -1.53099606e-02  6.00502966e-03 -5.10592833e-02
  1.66607965e-02 -6.36857897e-02 -1.76209938e-02 -1.70277543e-02
 -8.91280267e-03  2.13141143e-02  2.99552865e-02 -2.24987268e-02
 -7.68124610e-02 -3.91809829e-02 -6.23550415e-02  2.47772634e-02
 -1.28344661e-02 -5.67721808e-03 -3.59082818e-02 -6.15711510e-02
 -3.67922187e-02  1.31395338e-02 -2.76665874e-02 -4.05785963e-02
 -2.90825553e-02 -1.32138794e-02  5.89720830e-02 -7.78872194e-03
 -2.03801244e-02  3.13052982e-02 -3.84086370e-02  8.13518316e-02
 -6.25259429e-03  6.37343824e-02  2.61935443e-02  1.67582724e-02
 -2.80054621e-02 -2.54796632e-02 -3.50339641e-03  2.46447623e-02
 -5.05500548e-02  1.34307379e-02 -1.12771627e-03 -2.12013666e-02
  3.54900374e-03 -1.45403203e-02 -3.37034985e-02 -2.00348012e-02
 -1.19756348e-02  4.28660512e-02 -1.82996858e-02 -6.10180460e-02
 -6.93885759e-02 -2.51084585e-02 -2.95346286e-02  3.87986153e-02
 -5.96488547e-03 -2.82225870e-02  3.27808112e-02 -5.98761067e-02
  9.86827072e-03  2.50409786e-02  3.52642573e-02  2.78074164e-02
  3.78882624e-02  5.08489497e-02  3.95893864e-02 -2.64725704e-02
  2.21951734e-02 -2.33548675e-02  4.41059843e-03  2.28571538e-02
 -2.13637110e-02  3.04112164e-05  1.01635205e-02  2.76957415e-02
 -2.17261910e-02  6.77383272e-04  3.04098781e-02  7.51013532e-02
 -1.77350678e-02  4.58688028e-02  2.12791236e-03 -2.81991027e-02
 -5.17935771e-03 -1.10092133e-01 -1.70823131e-02  2.65582260e-02
 -5.78118600e-02 -2.20850967e-02  3.09231877e-02 -5.91098693e-33
  1.76886693e-02 -5.17109372e-02  2.14983169e-02  4.39319946e-02
 -7.34727690e-03 -2.01755874e-02  1.35600921e-02  9.04749613e-04
  8.07980448e-03  3.46601680e-02 -1.42808110e-02  1.26396967e-02
  7.86993746e-03 -1.39570273e-02  1.81537550e-02 -9.35226772e-03
 -1.08852349e-02 -3.04689202e-02  1.41905742e-02 -4.90145274e-02
 -5.30514978e-02  3.59052606e-02 -4.27797250e-02 -3.41117010e-03
  4.60256487e-02 -8.09553340e-02  5.20117581e-03 -3.17458548e-02
  3.20854574e-03 -3.10556795e-02 -2.05837060e-02  4.45776200e-03
  2.51518544e-02  3.37912957e-03  2.63134465e-02  1.14687141e-02
 -3.90838794e-02  2.15640590e-02 -3.63772959e-02 -1.55415460e-02
 -3.77754010e-02 -4.58570048e-02  1.23836305e-02  3.50395427e-03
 -3.67501192e-02  3.98472436e-02  4.20435779e-02 -4.79069613e-02
 -3.24948393e-02  3.81961465e-02 -8.36275425e-03 -2.18539853e-02
  1.08638983e-02  4.74894010e-02  4.16074060e-02  7.43223727e-02
  3.56000871e-03 -3.38003114e-02  1.53288171e-02 -1.89232174e-02
  2.66106217e-03  3.83598059e-02 -3.61659862e-02  6.23454303e-02
  1.38930546e-03 -2.42911056e-02 -8.36732462e-02  3.60199362e-02
 -1.16860680e-02  1.04718218e-02 -2.54408829e-02 -1.31946104e-02
  3.04786097e-02  4.00730371e-02 -9.68030691e-02 -3.39055099e-02
  4.48635360e-03  5.16251437e-02  3.15067358e-02 -4.48461212e-02
 -3.14841717e-02 -2.50045266e-02  2.81299688e-02 -1.04936464e-02
 -2.05780361e-02  2.41853930e-02 -2.22210921e-02  9.93625913e-03
 -4.38535549e-02  5.82757464e-04 -1.32202706e-03 -1.54351559e-03
 -3.84334512e-02  5.44662997e-02  2.50979736e-02 -3.28832194e-02
  8.78102109e-02 -6.66438276e-03  6.03479985e-03 -4.13795840e-03
 -7.42188692e-02  2.81488942e-03 -1.12653067e-02  3.19068581e-02
  3.51390764e-02 -7.36210942e-02 -5.40714040e-02 -1.68879163e-02
  1.23074213e-02 -1.99698731e-02  3.08772996e-02 -2.30857749e-02
  8.03504605e-03 -3.39279883e-02 -5.41378446e-02 -2.98174471e-02
  4.05709893e-02  1.08926995e-02 -3.25920917e-02 -7.83383287e-03
 -1.70436886e-03  2.41497401e-02  4.47746739e-02 -3.04537360e-02
  1.57339219e-03  4.04033763e-03  4.97475080e-02  4.70647402e-02
  3.15547809e-02 -5.10130487e-02  2.39003096e-02  2.71474533e-02
  2.59836071e-07  2.43598223e-02 -1.42856333e-02  1.80506464e-02
 -6.55668303e-02 -4.69790725e-03 -3.60154407e-03  8.43923837e-02
  3.99030671e-02 -9.07402486e-02 -1.19962329e-02  6.14609867e-02
 -3.96094583e-02 -1.50421178e-02 -1.23988250e-02 -3.94265279e-02
 -9.88302752e-03 -5.43779172e-02 -2.69404799e-02 -1.40970154e-02
 -9.48147774e-02  9.21162404e-03 -4.74808412e-03  1.28869638e-02
 -5.05830813e-03 -3.26697193e-02  1.74771808e-02  1.95126664e-02
 -5.73697202e-02 -3.36084329e-02 -1.73039995e-02  2.38004141e-02
  5.84231429e-02  1.37441801e-02 -1.02991246e-01 -5.24507798e-02
 -6.22821860e-02  1.28885983e-02 -1.75967868e-02 -2.78196465e-02
 -3.38595882e-02 -1.13290027e-02  2.48725526e-02 -5.52484803e-02
 -5.06589189e-02  3.84769514e-02  3.17201130e-02  5.17065683e-03
  6.15597814e-02  3.66821773e-02  7.35066086e-03  6.28269557e-03
 -2.40605697e-02  2.88768858e-02  4.95761670e-02  1.94935892e-02
  9.01639089e-03  7.30774999e-02 -2.20766589e-02  3.96487042e-02
  5.35976514e-03 -3.10165025e-02  3.17410156e-02 -2.41698436e-02
 -9.38330311e-03 -6.57886416e-02 -3.67082991e-02  1.19303875e-02
  1.85732848e-34  1.09272804e-02 -4.55843695e-02 -3.43406685e-02
 -4.44146693e-02  2.49153934e-04  3.23296413e-02 -2.95786113e-02
 -2.13548541e-02  1.46428235e-02 -3.60686146e-02 -1.00757023e-02]"
